3.83,0.6658,-0.57,-12.1771,282.84,180.756,0,0,18750,-5731.7,10275,-4440.44117647059
3.78,0.5593,1.66,-8.47130000000001,280.94,181.6574,0,0,15030,-5523.5,15030,-3669.85294117647
3.79,0.4335,3.51,-7.1539,259.25,187.3091,0,0,23050,-5524.05,23050,-3604.26470588235
3.58,0.5516,0.28,-11.8816,284.11,188.0569,0,0,23050,-5947.75,6880,-4934.85294117647
4.03,0.6949,0.88,-8.5163,287.31,179.5827,0,0,11625,-6183.75,11625,-3291.76470588235
4.09,0.6685,1.58,-7.4248,244.54,161.2838,0,0,16020,-6035.4,16020,-2121.91176470588
3.61,0.5007,4.89,-8.4942,276.55,183.8063,0,0,16020,-5946.45,13210,-6027.5
4.12,0.6723,3.52,-6.5865,283.47,176.5621,0,0,13210,-5869.45,9225,-3480.14705882353
3.14,0.4016,0.05,-9.3444,245.95,168.7383,0,0,12225,-5540.1,12225,-2762.35294117647
3.53,0.395400000000001,-0.1,-9.16390000000001,293.14,184.2225,0,0,21135,-4892.85,21135,-2801.47058823529
2.28,0.0135,0.73,-10.8024,292.82,191.8809,0,0,21135,-4124.35,17290,-3772.20588235294
3.12,0.2556,1.67,-9.7255,325.25,212.2344,0,0,19925,-4026.2,19925,-4026.61764705882
4.6,0.6472,2.18,-9.4304,316.44,192.8051,0,0,26050,-5914.95,26050,-4819.41176470588
3.71,0.2839,4.79,-8.9703,321.35,197.1289,0,0,26050,-5209.9,15670,-5055.58823529412
3.51,0.4378,-0.08,-9.7186,286.02,189.9737,0,0,15670,-5162.4,13945,-2913.67647058824
2.98,0.3308,1.65,-9.7598,296.43,178.7643,0,0,16255,-5542.25,16255,-4299.11764705882
2.86,0.4356,-0.37,-11.8223,256.6,178.861,0,0,16255,-5939.65,14640,-4327.79411764706
4.4,0.7711,2.02,-9.0868,279.05,175.9022,0,0,14640,-6468.85,9930,-4074.55882352941
3.6,0.5988,3.23,-7.899,237.03,151.7817,0,0,14200,-6356.75,14200,-4620.14705882353
4.5,1.0323,-0.34,-10.2143,276.24,184.4781,0,0,14200,-7621.85,5545,-3541.17647058824
4.55,0.987399999999999,-0,-7.6557,214.84,150.7568,0,0,10895,-6839.35,10895,-2637.64705882353
3.76,0.6063,3.45,-7.45319999999999,248.22,173.0108,0,0,10895,-5990.45,10305,-4267.94117647059
3.22,0.4225,0.71,-9.578,242.01,168.546,0,0,17060,-6370.45,17060,-3304.26470588235
3.22,0.361,6.63,-8.1254,268.85,170.8422,0,0,18900,-6373.6,18900,-6302.64705882353
3.23,0.3149,5.31,-6.7722,262.52,180.4675,0,0,18900,-5797.5,17665,-3637.79411764706
2.72,0.2592,4.73,-8.5306,263.71,178.0437,0,0,18950,-6010.55,18950,-4760.58823529412
3.54,0.6134,1.66,-9.8906,258.07,175.2954,0,0,18950,-6532.95,14690,-4169.85294117647
4.61,0.917600000000001,1.27,-9.1739,234.29,155.0001,0,0,14690,-6713.05,-3480,-5386.17647058824
4.72,0.8582,4.35,-6.2655,193.6,138.7274,0,0,4295,-8462.4,4295,-3499.41176470588
3.59,0.6151,0.23,-10.923,239.51,158.445,0,0,13515,-7569.3,13515,-3876.61764705882
3.15,0.4827,1.38,-9.5403,270.68,171.8998,0,0,13515,-5882.75,6355,-4012.94117647059
2.96,0.4225,0.45,-8.6193,245.1,166.9835,0,0,14100,-6541.75,14100,-1796.17647058824
4.28,0.7595,0.4,-10.017,241.18,170.89,0,0,14100,-7081.7,13560,-2815.73529411765
3.08,0.424,1.73,-10.135,246.23,165.4162,0,0,15160,-6408.55,15160,-3940.29411764706
3.55,0.4378,1,-8.9798,284.43,181.2886,0,0,23825,-5405.2,23825,-2085.88235294118
3.51,0.2762,-4.86,-14.6667,308.17,195.1864,0,0,23825,-3852.7,21365,-3418.08823529412
2.31,0.0729,-5.18,-14.7967,257.19,181.2441,0,0,23980,-5373.35,23980,-3196.61764705882
2.9,0.00939999999999985,-1.64,-11.4893,311.59,199.3122,0,0,24105,-4288.25,24105,-2228.23529411765
2.59,0.0676000000000001,-2.39,-11.4226,275.92,194.2604,0,0,24105,-5012.8,20290,-1582.94117647059
3.63,0.4241,-0.75,-11.2307,282.84,192.5572,0,0,22680,-6193.65,22680,-1992.35294117647
4.27,0.764500000000001,-3.22,-12.6435,264.01,183.1946,0,0,22680,-6251.2,22420,-737.352941176471
5.27,1.3994,-6.44,-15.3,217.64,162.6125,0,0,22420,-7827.25,8005,-3228.67647058824
3.53,0.4728,1.22,-9.2539,296.1,188.026,0,0,8005,-5298.8,2655,-4568.08823529412
3.93,0.772699999999999,-0.87,-9.8341,200.97,143.3671,0,0,11170,-8245.2,11170,-2440
2.72,0.4098,-2.05,-11.256,253.4,167.442,0,0,11170,-6267.9,7380,-2875.29411764706
3.64,0.7189,-2.12,-10.5137,221.78,155.6664,0,0,9455,-7361.3,9455,-2181.76470588235
0.73,0.1767,4.34,-0.493799999999998,145.43,109.6663,0,0,14570,-3335.2,14570,705.441176470588
4.33,0.874000000000001,-3.97,-12.1072,219.96,160.5648,0,0,24880,-6440,24880,-1035.58823529412
3.72,0.0955999999999998,-6.45,-12.9792,333.54,212.1044,0,0,24880,-2632.05,20365,844.117647058824
4.06,0.627400000000002,-6.43,-14.349,265.82,179.6712,0,0,20365,-4375.65,18855,-1314.70588235294
3.59,0.5618,-6.04,-15.4882,228.63,163.9619,0,0,18855,-6345.15,11715,-3551.76470588235
2.79,0.3024,1.46,-10.0893,244.54,158.455,0,0,15185,-5764.25,15185,-3859.26470588235
3.1,0.4338,1.84,-9.5312,252.53,161.0716,0,0,15185,-5854.3,11565,-4225.44117647059
3.66,0.5998,1.07,-10.0793,235.38,159.7684,0,0,13395,-6988.5,13395,-3991.61764705882
3.57,0.515,1.41,-9.5804,266.72,169.3441,0,0,19345,-5966.3,19345,-3334.41176470588
3.77,0.6251,1.91,-10.3256,211.55,141.1904,0,0,19345,-6288.05,10235,-5014.41176470588
3.59,0.4703,5.78,-5.16760000000001,227.3,165.5816,0,0,14670,-6497.55,14670,-3140.14705882353
2.93,0.3596,2.03,-10.615,227.57,159.1341,0,0,14670,-6081.6,13590,-4299.85294117647
3.77,0.5528,3.23,-7.8722,227.83,161.1472,0,0,13590,-6090.55,8470,-4253.67647058824
3.01,0.5702,1.33,-7.8064,213.32,149.5172,0,0,8470,-6782.9,-845,-4280
2.91,0.3921,2.27,-7.1481,190.57,137.3399,0,0,11450,-7496.85,11450,-3406.02941176471
3.8,0.6595,2.57,-8.52469999999999,237.3,157.476,0,0,11900,-6184.7,11900,-3942.94117647059
3.51,0.532,0.91,-7.15279999999999,231.05,152.7542,0,0,11900,-5044.3,9060,-2594.41176470588
3.75,0.619,3.75,-6.13289999999999,218.41,149.2409,0,0,9060,-6500.4,3515,-3479.26470588235
3.31,0.4575,0.85,-8.4326,220.74,151.8361,0,0,12585,-6063.35,12585,-2790.73529411765
3.62,0.5346,3.23,-8.4196,220.48,150.7695,0,0,12585,-6922.95,11255,-4514.85294117647
3.32,0.403899999999999,2.81,-8.14340000000001,238.13,156.9859,0,0,18750,-6527.3,18750,-3476.17647058824
2.3,0.0402999999999999,-2.85,-13.558,231.05,164.6859,0,0,22540,-4597.15,22540,-4433.38235294118
2.47,-0.0702000000000001,1.87,-11.5571,271.29,198.0331,0,0,22540,-3572.55,17110,-4781.02941176471
4.59,0.4662,-0.76,-12.0883,226.77,174.3765,0,0,17110,-4225.2,12735,-3985.73529411765
2.59,0.2052,1.15,-12.7994,251.66,178.7004,0,0,16565,-5797.8,16565,-7416.91176470588
2.94,0.2453,2.41,-9.2856,269.46,182.7621,0,0,18465,-4974.45,18465,-3521.76470588235
3.06,0.2229,4.5,-8.9832,248.79,174.5631,0,0,18465,-5394.3,16525,-5287.35294117647
2.81,0.2337,5.54,-6.9386,281.25,185.8618,0,0,16525,-5541.35,13015,-4314.11764705882
